source,target,weight
UCz3gu01bmjNv0DpRq-K3XYg,UC2weSE8rpqkGMOp6StYtVfg,1
UCz3gu01bmjNv0DpRq-K3XYg,UC650pRT-OYzny3GwOH8Cgfw,1
UCz3gu01bmjNv0DpRq-K3XYg,UCl0ekS9Tt0jJGtOEM18S63w,1
UCz3gu01bmjNv0DpRq-K3XYg,UCiMythXHsw7eQEMykCdmMUA,1
UCz3gu01bmjNv0DpRq-K3XYg,UCAlzM_N6xBlMYmM8EBzX86Q,1
UCz3gu01bmjNv0DpRq-K3XYg,UChZknRmJkeGeQk0-mQuhDOg,1
UCz3gu01bmjNv0DpRq-K3XYg,UCmvOgzmmXbjUthHy-WJ52hQ,1
UCz3gu01bmjNv0DpRq-K3XYg,UCOh6DaZC_x9HASnlRylEMfw,1
UCz3gu01bmjNv0DpRq-K3XYg,UC-jS_kA9w-OmpupXDx156Rg,1
UCz3gu01bmjNv0DpRq-K3XYg,UCXgr7vXlRrsaskPdo097kGA,1
UCuXmOjxC-htcprLgeVXz6Tg,UCDrmf9y9nLgFY5wnA2hTuGA,1
UCuXmOjxC-htcprLgeVXz6Tg,UC-fiZBS5Gp1eCJd9ucgWnCg,1
UCuXmOjxC-htcprLgeVXz6Tg,UCCBYcToQ2dwkd6TJh0FSyDg,1
UCuXmOjxC-htcprLgeVXz6Tg,UCQqlPPUGqAfWjd-FSh_qn7Q,1
UCuXmOjxC-htcprLgeVXz6Tg,UCUoYsrx1oZnCZ0usbBJn4fA,1
UCuXmOjxC-htcprLgeVXz6Tg,UC_LYoGs5C3mbZKZuKuqYCvw,1
UCuXmOjxC-htcprLgeVXz6Tg,UCRvPToDkkumha7WJAfCDk1A,1
UCuXmOjxC-htcprLgeVXz6Tg,UCu8_3-Wg-YzNyvHYQDEscfw,1
UCuXmOjxC-htcprLgeVXz6Tg,UCylqlpsh8ENNM1LqgQ1KbxA,1
UCuXmOjxC-htcprLgeVXz6Tg,UC32oozucwCF3q8d4m8fyOUg,1
UCuXmOjxC-htcprLgeVXz6Tg,UCW-JC6lebVmf2P1dmY_L94g,1
UCuXmOjxC-htcprLgeVXz6Tg,UCAKuKvcbfnBD3kF5njNu-IA,1
UCuXmOjxC-htcprLgeVXz6Tg,UC3UVO7pTbeYvZ3ILEyRDskQ,1
UCuXmOjxC-htcprLgeVXz6Tg,UCgJNFj5dnxXpcMvmuhZDPxA,1
UCuXmOjxC-htcprLgeVXz6Tg,UCWoAVGVqCn4xtINCMOTM4jg,1
UCuXmOjxC-htcprLgeVXz6Tg,UClqA491Xa5fQcXcJJa-vTWw,1
UCuXmOjxC-htcprLgeVXz6Tg,UCe8JZoYkX5oKUZyivHYdXhw,1
UCuXmOjxC-htcprLgeVXz6Tg,UClhMWQ7XKWywYvbRnuf8QsA,1
UCuXmOjxC-htcprLgeVXz6Tg,UC7dadZG7kkGYnsNu6td0FbA,1
UCuXmOjxC-htcprLgeVXz6Tg,UCsGoJEvb-cFPZ2rWoJcXzEQ,1
UCuXmOjxC-htcprLgeVXz6Tg,UCHbwIx9pmQuf7i-4_xO2EpA,1
UCuXmOjxC-htcprLgeVXz6Tg,UCW80DaMjQlEUibC98Cot-Dg,1
UCySYJU5kUh7X8gVt9la2ISA,UC9xr9QvIcDvoZNUX5f-jaZw,1
UCySYJU5kUh7X8gVt9la2ISA,UC-hfX8J5JPJ-dfuakzegMLA,1
UCySYJU5kUh7X8gVt9la2ISA,UCipetjeiWj4CZB6EbyYziZg,1
UCySYJU5kUh7X8gVt9la2ISA,UCiGRBf2RNF0WRKhRVT7zFoA,1
UCySYJU5kUh7X8gVt9la2ISA,UCDPWkUX3sNNaCx-m1dV4glA,1
UCySYJU5kUh7X8gVt9la2ISA,UC8r11yOugM2NuRfitQOxLLg,1
UCySYJU5kUh7X8gVt9la2ISA,UCwha8rxULYMVtNwZWeSkE1A,1
UCySYJU5kUh7X8gVt9la2ISA,UCXXh7yg5KUFIWylTiKVEFKQ,1
UCySYJU5kUh7X8gVt9la2ISA,UCYN4wSQ1Sx4_LurxLlW7MPg,1
UCySYJU5kUh7X8gVt9la2ISA,UCsSXdJct-nsS8DsABoEsaYA,1
UCySYJU5kUh7X8gVt9la2ISA,UC7VUuJr9cGh845CmTvf7TlQ,1
UCySYJU5kUh7X8gVt9la2ISA,UCSou6a2OuYGSvPjm5psquyA,1
UCySYJU5kUh7X8gVt9la2ISA,UCsJJAvrVGupdmhOqgtDp8dg,1
UCySYJU5kUh7X8gVt9la2ISA,UCFhxtoeARHPnXXPcDrOU3Xg,1
UCySYJU5kUh7X8gVt9la2ISA,UCGzXwyCzMzGmjmCbH3Hg01Q,1
UCySYJU5kUh7X8gVt9la2ISA,UC3E9mAgP7VoAE5mZoAexl5g,1
UCySYJU5kUh7X8gVt9la2ISA,UCB5p8a5gklc80jJItP6xTHg,1
UCySYJU5kUh7X8gVt9la2ISA,UCfM3nrxtTQMY5jFx1v1J4Gg,1
UCySYJU5kUh7X8gVt9la2ISA,UCFoIAE8k82D6AV-8gjjKaNg,1
UCySYJU5kUh7X8gVt9la2ISA,UCA93ym2TXs_Ibyxb4Vcn-6Q,1
UCySYJU5kUh7X8gVt9la2ISA,UCFxE8GbokBrBsPEKM1xrOjQ,1
UCySYJU5kUh7X8gVt9la2ISA,UC8G5cJONY8L9voMyBW8Eoug,1
UCySYJU5kUh7X8gVt9la2ISA,UCTD6q1nyIe3Y7HhqjaMj72w,1
UCySYJU5kUh7X8gVt9la2ISA,UCTP3O0rMnc8z8v8jaDQwL0w,1
UCySYJU5kUh7X8gVt9la2ISA,UCAmtbUiIrUIhikru0ZoTFig,1
UCySYJU5kUh7X8gVt9la2ISA,UCpl8rF8uv_8uui-QRvuJaRA,1
UCySYJU5kUh7X8gVt9la2ISA,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
UCySYJU5kUh7X8gVt9la2ISA,UCjSKM9j0Q7HLDr1hD6D-TUw,1
UCySYJU5kUh7X8gVt9la2ISA,UCtNfIBnc5S5DbbQj_yxgJTw,1
UCySYJU5kUh7X8gVt9la2ISA,UCvApqeCbLod-wejtT4CcVuA,1
UCySYJU5kUh7X8gVt9la2ISA,UCrJn_rbo_ENAdeqneS-RmRw,1
UCySYJU5kUh7X8gVt9la2ISA,UCjmPuazZJzscrwvk0QR9RVw,1
UCySYJU5kUh7X8gVt9la2ISA,UCr1emrogPKkKTs_WTtx71xg,1
UCySYJU5kUh7X8gVt9la2ISA,UC4cXueR2bKGFJV0Fk76gwmA,1
UCySYJU5kUh7X8gVt9la2ISA,UCL1MT278vSaQ83ZDkVWn1gw,1
UCySYJU5kUh7X8gVt9la2ISA,UCRETAiYdh2dL5ZxB0_N1zDA,1
UCySYJU5kUh7X8gVt9la2ISA,UCtUR3_CAiE7fCoZHM6cMfyQ,1
UCySYJU5kUh7X8gVt9la2ISA,UCylqlpsh8ENNM1LqgQ1KbxA,1
UCySYJU5kUh7X8gVt9la2ISA,UC3NMzdMYryaw82kPTnsaljg,1
UCySYJU5kUh7X8gVt9la2ISA,UCsjs5Hp_r86x1xbK6FAeqaA,1
UCySYJU5kUh7X8gVt9la2ISA,UCp4iw5_5SmV9VGTFSNVGOmQ,1
UCySYJU5kUh7X8gVt9la2ISA,UCKDR0f2fu2UzWL8mBv5-BHw,1
UCySYJU5kUh7X8gVt9la2ISA,UC5bG9nc_JV3FsNP2KseQiYw,1
UCySYJU5kUh7X8gVt9la2ISA,UCDUffaruH6dyUnUGwsTKpgg,1
UCySYJU5kUh7X8gVt9la2ISA,UCHTGCgY2l-DQJIvlA_cpa_Q,1
UCySYJU5kUh7X8gVt9la2ISA,UC2weSE8rpqkGMOp6StYtVfg,1
UCySYJU5kUh7X8gVt9la2ISA,UC650pRT-OYzny3GwOH8Cgfw,1
UCySYJU5kUh7X8gVt9la2ISA,UCl0ekS9Tt0jJGtOEM18S63w,1
UCySYJU5kUh7X8gVt9la2ISA,UCiMythXHsw7eQEMykCdmMUA,1
UCySYJU5kUh7X8gVt9la2ISA,UCAlzM_N6xBlMYmM8EBzX86Q,1
UCySYJU5kUh7X8gVt9la2ISA,UChZknRmJkeGeQk0-mQuhDOg,1
UCySYJU5kUh7X8gVt9la2ISA,UCmvOgzmmXbjUthHy-WJ52hQ,1
UCySYJU5kUh7X8gVt9la2ISA,UCOh6DaZC_x9HASnlRylEMfw,1
UCySYJU5kUh7X8gVt9la2ISA,UC-jS_kA9w-OmpupXDx156Rg,1
UCySYJU5kUh7X8gVt9la2ISA,UCXgr7vXlRrsaskPdo097kGA,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCbYoNG5J3Au5BqtbXogfEFw,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UC9xr9QvIcDvoZNUX5f-jaZw,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UC-hfX8J5JPJ-dfuakzegMLA,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCipetjeiWj4CZB6EbyYziZg,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCiGRBf2RNF0WRKhRVT7zFoA,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCDPWkUX3sNNaCx-m1dV4glA,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCgQJgI9vu1FI2dnC9mrFthw,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCGX_UbAQOXGZknv5iqklwTA,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UC8r11yOugM2NuRfitQOxLLg,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCwha8rxULYMVtNwZWeSkE1A,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCXXh7yg5KUFIWylTiKVEFKQ,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCYN4wSQ1Sx4_LurxLlW7MPg,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UC8xlJWNHz1V_W6q3fbuQH8g,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCsSXdJct-nsS8DsABoEsaYA,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UClsrFGJKWPxxw7MiaEdKLXw,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UC7VUuJr9cGh845CmTvf7TlQ,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCSou6a2OuYGSvPjm5psquyA,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCsJJAvrVGupdmhOqgtDp8dg,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCFhxtoeARHPnXXPcDrOU3Xg,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCg3eIfd7BrsLEqS0BLkftHA,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCuP4UK33HKtJE_S39ksmaTw,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCGzXwyCzMzGmjmCbH3Hg01Q,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UC3E9mAgP7VoAE5mZoAexl5g,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCB5p8a5gklc80jJItP6xTHg,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCfM3nrxtTQMY5jFx1v1J4Gg,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCFoIAE8k82D6AV-8gjjKaNg,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCA93ym2TXs_Ibyxb4Vcn-6Q,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCFxE8GbokBrBsPEKM1xrOjQ,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UC8G5cJONY8L9voMyBW8Eoug,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCTD6q1nyIe3Y7HhqjaMj72w,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCVQf0tzL7xRzFJsABVVULpg,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCTP3O0rMnc8z8v8jaDQwL0w,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCAmtbUiIrUIhikru0ZoTFig,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCpl8rF8uv_8uui-QRvuJaRA,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCjSKM9j0Q7HLDr1hD6D-TUw,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCtNfIBnc5S5DbbQj_yxgJTw,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCvApqeCbLod-wejtT4CcVuA,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCrJn_rbo_ENAdeqneS-RmRw,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCtNyHmRZtvGF2hSvI2dUBWw,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCjmPuazZJzscrwvk0QR9RVw,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCr1emrogPKkKTs_WTtx71xg,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UC4cXueR2bKGFJV0Fk76gwmA,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCPZueDLrCS4BmTBRMA4q0fA,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCf5lnNZF7Qrtli9v4N_23WQ,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCL1MT278vSaQ83ZDkVWn1gw,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCRETAiYdh2dL5ZxB0_N1zDA,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCtUR3_CAiE7fCoZHM6cMfyQ,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCylqlpsh8ENNM1LqgQ1KbxA,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UC3NMzdMYryaw82kPTnsaljg,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCsjs5Hp_r86x1xbK6FAeqaA,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCp4iw5_5SmV9VGTFSNVGOmQ,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCAV7QIjYhbDJaycQycM_0eQ,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCKDR0f2fu2UzWL8mBv5-BHw,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UC5bG9nc_JV3FsNP2KseQiYw,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCDUffaruH6dyUnUGwsTKpgg,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCusjriFsDHEc2AOjqk-p5ig,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UC2weSE8rpqkGMOp6StYtVfg,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UC650pRT-OYzny3GwOH8Cgfw,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCl0ekS9Tt0jJGtOEM18S63w,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCiMythXHsw7eQEMykCdmMUA,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCAlzM_N6xBlMYmM8EBzX86Q,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UChZknRmJkeGeQk0-mQuhDOg,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCmvOgzmmXbjUthHy-WJ52hQ,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCOh6DaZC_x9HASnlRylEMfw,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UC-jS_kA9w-OmpupXDx156Rg,1
UCHTGCgY2l-DQJIvlA_cpa_Q,UCXgr7vXlRrsaskPdo097kGA,1
UCPNXmbOBVeC4HS-xemvcPtQ,UCIgoiXdIKJyUGmUoH2Lxdzg,1
UCPNXmbOBVeC4HS-xemvcPtQ,UCbNanjFI51cwGqMAb2rOrBw,1
UCPNXmbOBVeC4HS-xemvcPtQ,UCZjm6U576nX8WOiLhmMR3bw,1
UCPNXmbOBVeC4HS-xemvcPtQ,UCrqXyRsg-_hTosURZ-uvoKg,1
UCPNXmbOBVeC4HS-xemvcPtQ,UCGZMgmM92E3njyXNe9-kjAQ,1
UCPNXmbOBVeC4HS-xemvcPtQ,UCp_dAUfv8i3LW3zWc24dLaQ,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UC9xr9QvIcDvoZNUX5f-jaZw,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UC-hfX8J5JPJ-dfuakzegMLA,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCipetjeiWj4CZB6EbyYziZg,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCiGRBf2RNF0WRKhRVT7zFoA,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCDPWkUX3sNNaCx-m1dV4glA,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UC8r11yOugM2NuRfitQOxLLg,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCwha8rxULYMVtNwZWeSkE1A,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCXXh7yg5KUFIWylTiKVEFKQ,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCYN4wSQ1Sx4_LurxLlW7MPg,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCsSXdJct-nsS8DsABoEsaYA,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UC7VUuJr9cGh845CmTvf7TlQ,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCSou6a2OuYGSvPjm5psquyA,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCsJJAvrVGupdmhOqgtDp8dg,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCFhxtoeARHPnXXPcDrOU3Xg,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCGzXwyCzMzGmjmCbH3Hg01Q,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UC3E9mAgP7VoAE5mZoAexl5g,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCB5p8a5gklc80jJItP6xTHg,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCfM3nrxtTQMY5jFx1v1J4Gg,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCFoIAE8k82D6AV-8gjjKaNg,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCA93ym2TXs_Ibyxb4Vcn-6Q,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCFxE8GbokBrBsPEKM1xrOjQ,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UC8G5cJONY8L9voMyBW8Eoug,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCTD6q1nyIe3Y7HhqjaMj72w,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCTP3O0rMnc8z8v8jaDQwL0w,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCAmtbUiIrUIhikru0ZoTFig,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCpl8rF8uv_8uui-QRvuJaRA,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCjSKM9j0Q7HLDr1hD6D-TUw,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCtNfIBnc5S5DbbQj_yxgJTw,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCvApqeCbLod-wejtT4CcVuA,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCrJn_rbo_ENAdeqneS-RmRw,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCjmPuazZJzscrwvk0QR9RVw,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCr1emrogPKkKTs_WTtx71xg,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UC4cXueR2bKGFJV0Fk76gwmA,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCL1MT278vSaQ83ZDkVWn1gw,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCRETAiYdh2dL5ZxB0_N1zDA,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCylqlpsh8ENNM1LqgQ1KbxA,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UC3NMzdMYryaw82kPTnsaljg,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCsjs5Hp_r86x1xbK6FAeqaA,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCp4iw5_5SmV9VGTFSNVGOmQ,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCKDR0f2fu2UzWL8mBv5-BHw,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UC5bG9nc_JV3FsNP2KseQiYw,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCDUffaruH6dyUnUGwsTKpgg,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UC2weSE8rpqkGMOp6StYtVfg,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UC650pRT-OYzny3GwOH8Cgfw,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCl0ekS9Tt0jJGtOEM18S63w,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCiMythXHsw7eQEMykCdmMUA,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCAlzM_N6xBlMYmM8EBzX86Q,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UChZknRmJkeGeQk0-mQuhDOg,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCmvOgzmmXbjUthHy-WJ52hQ,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCOh6DaZC_x9HASnlRylEMfw,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UC-jS_kA9w-OmpupXDx156Rg,1
UCtUR3_CAiE7fCoZHM6cMfyQ,UCXgr7vXlRrsaskPdo097kGA,1
UCGj2v6Gl5bN8NSrzJMXS-CA,UCZIQnb1fkwe39Iw2TAu-bGA,1
UCGj2v6Gl5bN8NSrzJMXS-CA,UCyW68EGZey4ao_Vf2cR5Ztg,1
UCGj2v6Gl5bN8NSrzJMXS-CA,UCOARn3hnfkB7-_Rwa8Hoqcw,1
UCbrtvygfRT6QXqWDNrOf-cA,UCTTILH6QCIxbTnEWxwRqs1g,1
UCbrtvygfRT6QXqWDNrOf-cA,UCOY3XpD9qMCRSA8AA8c4CAw,1
UCbrtvygfRT6QXqWDNrOf-cA,UCjJf-AJKRFFWtiN-CSwkDmA,1
UCbrtvygfRT6QXqWDNrOf-cA,UCXO1BBohNWXkK9SBDAG2ySg,1
UCbrtvygfRT6QXqWDNrOf-cA,UCxcoDvP-g2_KTZDmVZtvb3w,1
UCbrtvygfRT6QXqWDNrOf-cA,UC5wuDq3U3vRAhOQI3D7gNdw,1
UCbrtvygfRT6QXqWDNrOf-cA,UChT7pzGytNd92Nmvi-zuWog,1
UCbrtvygfRT6QXqWDNrOf-cA,UCdQAuWwyC99MB7Y02Umj26Q,1
UCbrtvygfRT6QXqWDNrOf-cA,UCnU8wO1OurAmGstDw6VGjgQ,1
UCOh6DaZC_x9HASnlRylEMfw,UC9xr9QvIcDvoZNUX5f-jaZw,1
UCOh6DaZC_x9HASnlRylEMfw,UC-hfX8J5JPJ-dfuakzegMLA,1
UCOh6DaZC_x9HASnlRylEMfw,UCipetjeiWj4CZB6EbyYziZg,1
UCOh6DaZC_x9HASnlRylEMfw,UCiGRBf2RNF0WRKhRVT7zFoA,1
UCOh6DaZC_x9HASnlRylEMfw,UCDPWkUX3sNNaCx-m1dV4glA,1
UCOh6DaZC_x9HASnlRylEMfw,UC8r11yOugM2NuRfitQOxLLg,1
UCOh6DaZC_x9HASnlRylEMfw,UCwha8rxULYMVtNwZWeSkE1A,1
UCOh6DaZC_x9HASnlRylEMfw,UCXXh7yg5KUFIWylTiKVEFKQ,1
UCOh6DaZC_x9HASnlRylEMfw,UCYN4wSQ1Sx4_LurxLlW7MPg,1
UCOh6DaZC_x9HASnlRylEMfw,UCsSXdJct-nsS8DsABoEsaYA,1
UCOh6DaZC_x9HASnlRylEMfw,UC7VUuJr9cGh845CmTvf7TlQ,1
UCOh6DaZC_x9HASnlRylEMfw,UCSou6a2OuYGSvPjm5psquyA,1
UCOh6DaZC_x9HASnlRylEMfw,UCsJJAvrVGupdmhOqgtDp8dg,1
UCOh6DaZC_x9HASnlRylEMfw,UCFhxtoeARHPnXXPcDrOU3Xg,1
UCOh6DaZC_x9HASnlRylEMfw,UCGzXwyCzMzGmjmCbH3Hg01Q,1
UCOh6DaZC_x9HASnlRylEMfw,UC3E9mAgP7VoAE5mZoAexl5g,1
UCOh6DaZC_x9HASnlRylEMfw,UCB5p8a5gklc80jJItP6xTHg,1
UCOh6DaZC_x9HASnlRylEMfw,UCfM3nrxtTQMY5jFx1v1J4Gg,1
UCOh6DaZC_x9HASnlRylEMfw,UCFoIAE8k82D6AV-8gjjKaNg,1
UCOh6DaZC_x9HASnlRylEMfw,UCA93ym2TXs_Ibyxb4Vcn-6Q,1
UCOh6DaZC_x9HASnlRylEMfw,UCFxE8GbokBrBsPEKM1xrOjQ,1
UCOh6DaZC_x9HASnlRylEMfw,UC8G5cJONY8L9voMyBW8Eoug,1
UCOh6DaZC_x9HASnlRylEMfw,UCTD6q1nyIe3Y7HhqjaMj72w,1
UCOh6DaZC_x9HASnlRylEMfw,UCTP3O0rMnc8z8v8jaDQwL0w,1
UCOh6DaZC_x9HASnlRylEMfw,UCAmtbUiIrUIhikru0ZoTFig,1
UCOh6DaZC_x9HASnlRylEMfw,UCpl8rF8uv_8uui-QRvuJaRA,1
UCOh6DaZC_x9HASnlRylEMfw,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
UCOh6DaZC_x9HASnlRylEMfw,UCjSKM9j0Q7HLDr1hD6D-TUw,1
UCOh6DaZC_x9HASnlRylEMfw,UCtNfIBnc5S5DbbQj_yxgJTw,1
UCOh6DaZC_x9HASnlRylEMfw,UCvApqeCbLod-wejtT4CcVuA,1
UCOh6DaZC_x9HASnlRylEMfw,UCrJn_rbo_ENAdeqneS-RmRw,1
UCOh6DaZC_x9HASnlRylEMfw,UCjmPuazZJzscrwvk0QR9RVw,1
UCOh6DaZC_x9HASnlRylEMfw,UCr1emrogPKkKTs_WTtx71xg,1
UCOh6DaZC_x9HASnlRylEMfw,UC4cXueR2bKGFJV0Fk76gwmA,1
UCOh6DaZC_x9HASnlRylEMfw,UCL1MT278vSaQ83ZDkVWn1gw,1
UCOh6DaZC_x9HASnlRylEMfw,UCRETAiYdh2dL5ZxB0_N1zDA,1
UCOh6DaZC_x9HASnlRylEMfw,UCylqlpsh8ENNM1LqgQ1KbxA,1
UCOh6DaZC_x9HASnlRylEMfw,UC3NMzdMYryaw82kPTnsaljg,1
UCOh6DaZC_x9HASnlRylEMfw,UCsjs5Hp_r86x1xbK6FAeqaA,1
UCOh6DaZC_x9HASnlRylEMfw,UCp4iw5_5SmV9VGTFSNVGOmQ,1
UCOh6DaZC_x9HASnlRylEMfw,UCKDR0f2fu2UzWL8mBv5-BHw,1
UCOh6DaZC_x9HASnlRylEMfw,UC5bG9nc_JV3FsNP2KseQiYw,1
UCOh6DaZC_x9HASnlRylEMfw,UCDUffaruH6dyUnUGwsTKpgg,1
UCOh6DaZC_x9HASnlRylEMfw,UC2weSE8rpqkGMOp6StYtVfg,1
UCOh6DaZC_x9HASnlRylEMfw,UC650pRT-OYzny3GwOH8Cgfw,1
UCOh6DaZC_x9HASnlRylEMfw,UCl0ekS9Tt0jJGtOEM18S63w,1
UCOh6DaZC_x9HASnlRylEMfw,UCiMythXHsw7eQEMykCdmMUA,1
UCOh6DaZC_x9HASnlRylEMfw,UCAlzM_N6xBlMYmM8EBzX86Q,1
UCOh6DaZC_x9HASnlRylEMfw,UChZknRmJkeGeQk0-mQuhDOg,1
UCOh6DaZC_x9HASnlRylEMfw,UCmvOgzmmXbjUthHy-WJ52hQ,1
UCOh6DaZC_x9HASnlRylEMfw,UC-jS_kA9w-OmpupXDx156Rg,1
